product_name,price,rating,reviews,product_url
Portable Outdoor Waist Fan Rechargeable 5 Speeds 10000mAh Battery Powerful Belt Long Lasting Fan Mini Waist-Hanging Fan for Construction Sites Camping Gym,£17.02,,0 review,https://www.banggood.com/Portable-Outdoor-Waist-Fan-Rechargeable-5-Speeds-10000mAh-Battery-Powerful-Belt-Long-Lasting-Fan-Mini-Waist-Hanging-Fan-for-Construction-Sites-Camping-Gym-p-2037729.html?cur_warehouse=CN&ID=41195&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
Tevorex Portable Multifunction Oscillating Standing Fan with Three Speed Timing Remote Controller Foldable Desk Fan Rechargeable Battery Powered Pedestal Fan for Bedroom Office Camping,£23.99,,0 review,https://www.banggood.com/Tevorex-Portable-Multifunction-Oscillating-Standing-Fan-with-Three-Speed-Timing-Remote-Controller-Foldable-Desk-Fan-Rechargeable-Battery-Powered-Pedestal-Fan-for-Bedroom-Office-Camping-p-2037764.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
Tevorex Cooling Bladeless Fan USB Rechargeable Personal Fan 100 Speeds Adjustable Desk Fan Gifts for Women Men Travel/Camping/Outdoor,£7.73,,0 review,https://www.banggood.com/Tevorex-Cooling-Bladeless-Fan-USB-Rechargeable-Personal-Fan-100-Speeds-Adjustable-Desk-Fan-Gifts-for-Women-Men-Travel-or-Camping-or-Outdoor-p-2037766.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
Tevorex 7200mAh Telescopic Folding Fan USB Charging Portable Mini Electric Fan Dormitory Outdoor Cooling Appliances Adjustable Home Fan,£20.12,,0 review,https://www.banggood.com/Tevorex-7200mAh-Telescopic-Folding-Fan-USB-Charging-Portable-Mini-Electric-Fan-Dormitory-Outdoor-Cooling-Appliances-Adjustable-Home-Fan-p-2037874.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
"Tevorex USB Car Humidifier & Air Purifier with 360° Rotation, Starry Sky Projection & Night Light for Bedroom, Living Room & Travel",£10.06,,0 review,"https://www.banggood.com/Tevorex-USB-Car-Humidifier-and-Air-Purifier-with-360-Rotation,Starry-Sky-Projection-and-Night-Light-for-Bedroom,Living-Room-and-Travel-p-2040712.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786"
Tevorex Aroma Essential Oil Diffuser Humidifier with Remote Control 200ML Ultrasonic Cool Mist 7 Color Changing Night Light for Home Use,£25.54,,0 review,https://www.banggood.com/Tevorex-Aroma-Essential-Oil-Diffuser-Humidifier-with-Remote-Control-200ML-Ultrasonic-Cool-Mist-7-Color-Changing-Night-Light-for-Home-Use-p-2043057.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
Tevorex Air Humidifier with Timer Essential Oil Diffuser with Night Lights Air Diffuser Humidifier for Large Bed Room Home Office,£13.93,,0 review,https://www.banggood.com/Tevorex-Air-Humidifier-with-Timer-Essential-Oil-Diffuser-with-Night-Lights-Air-Diffuser-Humidifier-for-Large-Bed-Room-Home-Office-p-2043058.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
Tevorex Fireplace Aromatherapy Machine 3D Simulation Flame Ambient Light Small Household Wood Grain Air Humidifier Fireplace,£22.44,,0 review,https://www.banggood.com/Tevorex-Fireplace-Aromatherapy-Machine-3D-Simulation-Flame-Ambient-Light-Small-Household-Wood-Grain-Air-Humidifier-Fireplace-p-2043894.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryHomeAppliancesPop&trace_id=55d31763855335786
Mini COB LED Flashlight Keychain Lights Screwdriver Emergency Wrench Hammer Portable Key Ring Work Light Torch Outdoor Camping,US$7.82,4.74,43 reviews,https://www.banggood.com/Mini-COB-LED-Flashlight-Keychain-Lights-Screwdriver-Emergency-Wrench-Hammer-Portable-Key-Ring-Work-Light-Torch-Outdoor-Camping-p-1979971.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Astrolux® WP5 1350M Long Distance Throwing LEP Flashlight 3in1 with 1200LM LED Flood Light & Red Blue AUX Light EDC Strong Spotlight Waterproof Search Torch With Type-C Charging 21700 Li-ion Battery,US$106.14,4.90,21 reviews,https://www.banggood.com/Astrolux-WP5-1350M-Long-Distance-Throwing-LEP-Flashlight-3in1-with-1200LM-LED-Flood-Light-and-Red-Blue-AUX-Light-EDC-Strong-Spotlight-Waterproof-Search-Torch-With-Type-C-Charging-21700-Li-ion-Battery-p-2026800.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
IPree 500LM USB Rechargeable Work Lights IPX4 Waterproof Mini LED Flashlight Lantern for Outdoor Camping Hiking,US$7.82,5.00,6 reviews,https://www.banggood.com/IPree-500LM-USB-Rechargeable-Work-Lights-IPX4-Waterproof-Mini-LED-Flashlight-Lantern-for-Outdoor-Camping-Hiking-p-2018037.html?cur_warehouse=CN&ID=6287851&rmmds=CategoryLightsPop&trace_id=a3521763852761291
V8 800LM Strong Light EDC Portable LED Flashlight USB Rechargeable Built-in 18650 Battery Mini Torch Outdoor Emergency Light,US$12.72,5.00,4 reviews,https://www.banggood.com/V8-800LM-Strong-Light-EDC-Portable-LED-Flashlight-USB-Rechargeable-Built-in-18650-Battery-Mini-Torch-Outdoor-Emergency-Light-p-1984842.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
51 LED Purple Light Flashlight 395nm Handheld UV Black Light Flashlight Portable Ultra Violet Torch Lamp For Dog Cat Urine Carpet,US$12.72,5.00,11 reviews,https://www.banggood.com/51-LED-Purple-Light-Flashlight-395nm-Handheld-UV-Black-Light-Flashlight-Portable-Ultra-Violet-Torch-Lamp-For-Dog-Cat-Urine-Carpet-p-1987141.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Portable LED Flashlight Hand Crank Dynamo Torch Professional Solar Power Tent Light Lantern for Outdoor Camping Mountaineering,US$8.31,5.00,23 reviews,https://www.banggood.com/Portable-LED-Flashlight-Hand-Crank-Dynamo-Torch-Professional-Solar-Power-Tent-Light-Lantern-for-Outdoor-Camping-Mountaineering-p-1977728.html?cur_warehouse=CN&ID=6287837&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Powerful XPE LED+COB Dual Light Sources Work Light 4000mAh Power Bank Flashlight TYPE-C Rechargeable With Magnet Outdoor Camping Emergency Lantern,US$18.19,5.00,4 reviews,https://www.banggood.com/Powerful-XPE-LED+COB-Dual-Light-Sources-Work-Light-4000mAh-Power-Bank-Flashlight-TYPE-C-Rechargeable-With-Magnet-Outdoor-Camping-Emergency-Lantern-p-2016168.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Super Bright Flashlight COB Side Light XHP70 30W LED USB-C with 26650 Battery 16000 Lumen Outdoor Emergency 6 Modes Zoomable Torch,US$19.76,4.00,2 reviews,https://www.banggood.com/Super-Bright-Flashlight-COB-Side-Light-XHP70-30W-LED-USB-C-with-26650-Battery-16000-Lumen-Outdoor-Emergency-6-Modes-Zoomable-Torch-p-2007331.html?cur_warehouse=CN&ID=6293616&rmmds=CategoryLightsPop&trace_id=a3521763852761291
XPE LED Zoomable Penshape Detection Flashlight Focus Adjustable Mini LED Torch Penlight Pocket Light,US$6.18,4.83,6 reviews,https://www.banggood.com/XPE-LED-Zoomable-Penshape-Detection-Flashlight-Focus-Adjustable-Mini-LED-Torch-Penlight-Pocket-Light-p-1997881.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
TANJE 8*P900+COB Super Bright Type-C Rechargeable ABS Housing Flashlight with 18650 Battery COB Side Light 500m Long Range Powerful LED Torch Camping Lantern,US$6.85,4.67,206 reviews,https://www.banggood.com/TANJE-8+P900+COB-Super-Bright-Type-C-Rechargeable-ABS-Housing-Flashlight-with-18650-Battery-COB-Side-Light-500m-Long-Range-Powerful-LED-Torch-Camping-Lantern-p-1914007.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
BIKIGHT XHP50 1800lm Powerful Long Range Zoomable Flashlight Kit with 18650 Li-ion Battery USB Rechargeable & Power Display Mini Torch Focus Adjustable Tactical Light,US$7.70,4.84,915 reviews,https://www.banggood.com/BIKIGHT-XHP50-1800lm-Powerful-Long-Range-Zoomable-Flashlight-Kit-with-18650-Li-ion-Battery-USB-Rechargeable-and-Power-Display-Mini-Torch-Focus-Adjustable-Tactical-Light-p-1749466.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Bikight® USB Rechargeable COB Work Light Portable LED Flashlight Adjustable Waterproof Camping Lantern Magnet Design with Power Display,US$11.24,4.93,40 reviews,https://www.banggood.com/Bikight-USB-Rechargeable-COB-Work-Light-Portable-LED-Flashlight-Adjustable-Waterproof-Camping-Lantern-Magnet-Design-with-Power-Display-p-1841930.html?cur_warehouse=CN&ID=6306835&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Astrolux® FT03 Pro HI50 LED 3050LM High Lumen Flashlight 1280M Thrower USB-C Rechargeable Power by 5000mAh 26650 Battery High Performance Stepless Dimming Powerful LED Torch,US$38.89,4.97,210 reviews,https://www.banggood.com/Astrolux-FT03-Pro-HI50-LED-3050LM-High-Lumen-Flashlight-1280M-Thrower-USB-C-Rechargeable-Power-by-5000mAh-26650-Battery-High-Performance-Stepless-Dimming-Powerful-LED-Torch-p-2018223.html?cur_warehouse=CN&ID=62878306324824&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Lumintop Rainbow 2.0 LED+RGB Flashlight 3000LM 1000M 46950 32000mAh Battery USB-C Rechargeable Camping Flashlight,US$96.38,4.97,36 reviews,https://www.banggood.com/Lumintop-Rainbow-2_0-LED+RGB-Flashlight-3000LM-1000M-46950-32000mAh-Battery-USB-C-Rechargeable-Camping-Flashlight-p-2023467.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Astrolux® VC04S Type-C Input Quick Smart Battery Charger LCD Display Intellegent Flashlight Charger 4 Slots For Li-ion LiF4PO4 Ni-MH 18650 21700 26650 AA AAA Batteries Cell,US$15.13,4.86,146 reviews,https://www.banggood.com/Astrolux-VC04S-Type-C-Input-Quick-Smart-Battery-Charger-LCD-Display-Intellegent-Flashlight-Charger-4-Slots-For-Li-ion-LiF4PO4-Ni-MH-18650-21700-26650-AA-AAA-Batteries-Cell-p-1987376.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Astrolux® MF07 7*SFH55.2 LED 21000LM Powerful Search Monsters Flashlight with 46950 Battery Max 618M Throw Flashlight 15 Days Runtime Type-C USB Rechargeable Powerful LED Torch for Outdoor Adventure Hiking Camping Searching Fishing,US$93.55,5.00,16 reviews,https://www.banggood.com/Astrolux-MF07-7+SFH55_2-LED-21000LM-Powerful-Search-Monsters-Flashlight-with-46950-Battery-Max-618M-Throw-Flashlight-15-Days-Runtime-Type-C-USB-Rechargeable-Powerful-LED-Torch-for-Outdoor-Adventure-Hiking-Camping-Searching-Fishing-p-2027293.html?cur_warehouse=CN&ID=6330658&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Astrolux® EC01X 2.0 6800LM 32000mAh 46950 Battery Long Throw Flashlight Type-C USB Rechargeable Powerful LED Torch High Lumen Strong Light Search Lamp,US$117.93,4.93,30 reviews,https://www.banggood.com/Astrolux-EC01X-2_0-6800LM-32000mAh-46950-Battery-Long-Throw-Flashlight-Type-C-USB-Rechargeable-Powerful-LED-Torch-High-Lumen-Strong-Light-Search-Lamp-p-2000016.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
"Vastlite Sima 2200LM 210M Compact EDC LED Flashlight with 14500 Battery, Long Range Portable Powerful USB Rechargeable Flashlight",US$39.99,5.00,3 reviews,"https://www.banggood.com/Vastlite-Sima-2200LM-210M-Compact-EDC-LED-Flashlight-with-14500-Battery,Long-Range-Portable-Powerful-USB-Rechargeable-Flashlight-p-2024334.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291"
Lumintop Tool AA UV 2.0 Ultraviolet Flashlight UV Flashlight 2 Mode 365nn Wavelength Black Light Flashlight 14500 Battery Mini Camping UV Torch,US$21.02,5.00,11 reviews,https://www.banggood.com/Lumintop-Tool-AA-UV-2_0-Ultraviolet-Flashlight-UV-Flashlight-2-Mode-365nn-Wavelength-Black-Light-Flashlight-14500-Battery-Mini-Camping-UV-Torch-p-2000106.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
"XIAOMI Mijia 2in1 1000LM Strong Flashlight Dual Color Mood Light Reading Lamp, 3100mAh USB Rechargeable Multi Functional LED Torch, Portable For Outdoor Camping Fishing Walking",US$28.76,4.85,88 reviews,"https://www.banggood.com/XIAOMI-Mijia-2in1-1000LM-Strong-Flashlight-Dual-Color-Mood-Light-Reading-Lamp,3100mAh-USB-Rechargeable-Multi-Functional-LED-Torch,Portable-For-Outdoor-Camping-Fishing-Walking-p-2022986.html?cur_warehouse=CN&ID=6321046&rmmds=CategoryLightsPop&trace_id=a3521763852761291"
P70 Powerful Extremely Bright 3 Modes + Zomable LED Flashlight USB Rechargeable LED Torch Lantern 26650 Battery Best for Camping Emergency Light,US$12.24,5.00,2 reviews,https://www.banggood.com/P70-Powerful-Extremely-Bright-3-Modes-+-Zomable-LED-Flashlight-USB-Rechargeable-LED-Torch-Lantern-26650-Battery-Best-for-Camping-Emergency-Light-p-1987464.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Lumintop Tool AAA 110 Lumen Pocket-sized Keychain EDC Mini Flashlight XP-G2 Led IP68 Waterproof with Reversible Clip,US$15.77,5.00,3 reviews,https://www.banggood.com/Lumintop-Tool-AAA-110-Lumen-Pocket-sized-Keychain-EDC-Mini-Flashlight-XP-G2-Led-IP68-Waterproof-with-Reversible-Clip-p-1984177.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Astrolux® EA04 4*HP50 12600LM High Lumen Strong EDC Flashlight USB-C Rechargeable Powerful Mini LED Torch 26650/21700/18650/26350 Compact EDC Survival Tools,US$38.88,4.95,306 reviews,https://www.banggood.com/Astrolux-EA04-4+HP50-12600LM-High-Lumen-Strong-EDC-Flashlight-USB-C-Rechargeable-Powerful-Mini-LED-Torch-26650-or-21700-or-18650-or-26350-Compact-EDC-Survival-Tools-p-1989997.html?cur_warehouse=CN&ID=6287835&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Nextool Flashlight 3600LM IPX7 Waterproof 10000mAh Type-C Rechargeable Seaching Torch LED Emergency Light For Outdoor Camping,US$74.19,5.00,4 reviews,https://www.banggood.com/Nextool-Flashlight-3600LM-IPX7-Waterproof-10000mAh-Type-C-Rechargeable-Seaching-Torch-LED-Emergency-Light-For-Outdoor-Camping-p-1982182.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Lumintop Mach4695 26000LM Strong Light LED Flashlight With 46950 Battery USB-C Charge Discharge 32000mAh Power Bank Self Protect Search Torch With Fan High Powerful Outdoor Lighting,US$182.35,4.92,12 reviews,https://www.banggood.com/Lumintop-Mach4695-26000LM-Strong-Light-LED-Flashlight-With-46950-Battery-USB-C-Charge-Discharge-32000mAh-Power-Bank-Self-Protect-Search-Torch-With-Fan-High-Powerful-Outdoor-Lighting-p-2026613.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
Folomov EDC C1 400lm High CRI 98 EDC Clip Flashlight 10440 Mini Size Compact Portable LED Torch Brass & Aluminum Outdoor EDC Survival Tool,US$15.67,5.00,10 reviews,https://www.banggood.com/Folomov-EDC-C1-400lm-High-CRI-98-EDC-Clip-Flashlight-10440-Mini-Size-Compact-Portable-LED-Torch-Brass-and-Aluminum-Outdoor-EDC-Survival-Tool-p-1987890.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=a3521763852761291
HAIKELITE HK05 5*SFN60 30000LM 1000M Long Range Powerful LED Flashlight with 3*21700 Battery Type-C USB Rechargeable High Power Output Strong LED Torch,US$100.00,5.00,14 reviews,https://www.banggood.com/HAIKELITE-HK05-5+SFN60-30000LM-1000M-Long-Range-Powerful-LED-Flashlight-with-3+21700-Battery-Type-C-USB-Rechargeable-High-Power-Output-Strong-LED-Torch-p-2017562.html?cur_warehouse=CN&ID=6296850&rmmds=CategoryLightsPop&trace_id=a3521763852761291
CYANSKY P12R Powerful LED Magnetic Tail Flashlight 1300 Lumen 240M Tactical Flashlights Rechargeable EDC Pocket Flashlight Power by 14500 Battery,US$28.76,5.00,6 reviews,https://www.banggood.com/CYANSKY-P12R-Powerful-LED-Magnetic-Tail-Flashlight-1300-Lumen-240M-Tactical-Flashlights-Rechargeable-EDC-Pocket-Flashlight-Power-by-14500-Battery-p-2000117.html?cur_warehouse=CN&ID=6287837&rmmds=CategoryLightsPop&trace_id=a3521763852761291
BIKIGHT U01 9x LED Violet Light Multifunction UV LED Flashlight Fluorescence Detection Pen AAA,US$9.00,4.75,239 reviews,https://www.banggood.com/BIKIGHT-U01-9x-LED-Violet-Light-Multifunction-UV-LED-Flashlight-Fluorescence-Detection-Pen-AAA-p-1281578.html?cur_warehouse=CN&ID=224&rmmds=CategoryLightsPop&trace_id=a3521763852761291
BIKIGHT P500 Double Light 500m Long Range Strong Flashlight with COB Sidelight USB Rechargeable Powerful Handheld Spotlight LED Searchlight,US$6.65,4.76,1720 reviews,https://www.banggood.com/BIKIGHT-P500-Double-Light-500m-Long-Range-Strong-Flashlight-with-COB-Sidelight-USB-Rechargeable-Powerful-Handheld-Spotlight-LED-Searchlight-p-1780321.html?cur_warehouse=CN&ID=6321046&rmmds=CategoryLightsPop&trace_id=a3521763852761291
USB Intelligent Universal Rechargeable Battery Charger 18650 Flashlight Charger 4 Slots Fast Charge for 3.7V Li-ion TR IMR 10440 14500 16650 14650 18350 18500 16340(RCR123) Batteries,US$6.85,5.00,5 reviews,https://www.banggood.com/USB-Intelligent-Universal-Rechargeable-Battery-Charger-18650-Flashlight-Charger-4-Slots-Fast-Charge-for-3_7V-Li-ion-TR-IMR-10440-14500-16650-14650-18350-18500-16340(RCR123)-Batteries-p-1996522.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Astrolux® VC04S Type-C Input Quick Smart Battery Charger LCD Display Intellegent Flashlight Charger 4 Slots For Li-ion LiF4PO4 Ni-MH 18650 21700 26650 AA AAA Batteries Cell,US$15.13,4.86,146 reviews,https://www.banggood.com/Astrolux-VC04S-Type-C-Input-Quick-Smart-Battery-Charger-LCD-Display-Intellegent-Flashlight-Charger-4-Slots-For-Li-ion-LiF4PO4-Ni-MH-18650-21700-26650-AA-AAA-Batteries-Cell-p-1987376.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Lumintop PD2 2 in 1 18W USB-C Battery Charger Portable Phone Powerbank Dual Slots For 21700 Cells,US$17.45,4.80,10 reviews,https://www.banggood.com/Lumintop-PD2-2-in-1-18W-USB-C-Battery-Charger-Portable-Phone-Powerbank-Dual-Slots-For-21700-Cells-p-1987859.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
XTAR VC8 21700 18650 Intelligent Battery Charger Type-C Fast Charging Smart Charger LCD Display Li-ion IMR Ni-MH Ni-Cd AA AAA C 16340 26650 14500 18650 Flashlight Cells Charger,US$38.88,4.76,17 reviews,https://www.banggood.com/XTAR-VC8-21700-18650-Intelligent-Battery-Charger-Type-C-Fast-Charging-Smart-Charger-LCD-Display-Li-ion-IMR-Ni-MH-Ni-Cd-AA-AAA-C-16340-26650-14500-18650-Flashlight-Cells-Charger-p-1996517.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
XTAR VC4SL Intellegent LCD Battery Charger USB C QC3.0 Fast Charge 1.2V Ni-MH AAA AA Batteries Rechargeable Li ion 18650 21700 Battery Charger,US$30.15,4.83,6 reviews,https://www.banggood.com/XTAR-VC4SL-Intellegent-LCD-Battery-Charger-USB-C-QC3_0-Fast-Charge-1_2V-Ni-MH-AAA-AA-Batteries-Rechargeable-Li-ion-18650-21700-Battery-Charger-p-1996521.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
XTAR L4 AAA AA Battery Charger 4 Slots Intelligent LED Indicator Fast Charging USB Flashlight Charger for 1.5V Li-ion / 1.2V lithium NiMH Batteries,US$9.11,5.00,1 review,https://www.banggood.com/XTAR-L4-AAA-AA-Battery-Charger-4-Slots-Intelligent-LED-Indicator-Fast-Charging-USB-Flashlight-Charger-for-1_5V-Li-ion-or-1_2V-lithium-NiMH-Batteries-p-2011718.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
XTAR SC1 PLUS Single-Slot Battery Charger QC PD USB C 3A Fast Charging 21700 26650 26800 18650 NiMH Batteries 10W Power Bank,US$13.71,5.00,5 reviews,https://www.banggood.com/XTAR-SC1-PLUS-Single-Slot-Battery-Charger-QC-PD-USB-C-3A-Fast-Charging-21700-26650-26800-18650-NiMH-Batteries-10W-Power-Bank-p-2000109.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Astrolux® NC08 8 Slot Intelligent Type-C 2A Charger For 1.2V Ni-MH/Ni-Cd AA AAA 1.5V Li-ion 14500 10440 Rechargeable Battery For LED Flashlight RC Cars VR Controllers Cameras,US$11.57,4.98,43 reviews,https://www.banggood.com/Astrolux-NC08-8-Slot-Intelligent-Type-C-2A-Charger-For-1_2V-Ni-MH-or-Ni-Cd-AA-AAA-1_5V-Li-ion-14500-10440-Rechargeable-Battery-For-LED-Flashlight-RC-Cars-VR-Controllers-Cameras-p-1960423.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryLightsPop&trace_id=421d1763852775214
BMAX 4 Slot 18650/14500/16650/16340 Li-ion Battery Charger EU Plug AC Plug Portable Charger,US$6.19,4.83,232 reviews,https://www.banggood.com/BMAX-4-Slot-18650-or-14500-or-16650-or-16340-Li-ion-Battery-Charger-EU-Plug-AC-Plug-Portable-Charger-p-1647136.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
LiitoKala Lii-500 LCD Screen Display Smartest  Lithium And NiMH Battery Charger 18650 26650,US$23.50,4.95,1274 reviews,https://www.banggood.com/LiitoKala-Lii-500-LCD-Screen-Display-Smartest-Lithium-And-NiMH-Battery-Charger-18650-26650-p-999106.html?cur_warehouse=CN&ID=6295307&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Astrolux® MC01 2 in1 USB Charging Mini Battery Charger Portable Mobile Phone Power Bank Current Optional Charger For 18650 21700 26650 14500 Li-ion Battery,US$7.34,4.87,134 reviews,https://www.banggood.com/Astrolux-MC01-2-in1-USB-Charging-Mini-Battery-Charger-Portable-Mobile-Phone-Power-Bank-Current-Optional-Charger-For-18650-21700-26650-14500-Li-ion-Battery-p-1759776.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Astrolux® MC02 2 in1 USB Charging Mini Battery Charger Portable Mobile Phone Power Bank Current Optional Charger For 18650 21700 26650 Li-ion Battery,US$9.42,4.81,144 reviews,https://www.banggood.com/Astrolux-MC02-2-in1-USB-Charging-Mini-Battery-Charger-Portable-Mobile-Phone-Power-Bank-Current-Optional-Charger-For-18650-21700-26650-Li-ion-Battery-p-1763413.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Astrolux® NC08 8 Slot Intelligent Charger For Ni-MH/Ni-Cd/Li-ion AA AAA 1.5V 14500 10440 Battery Type-C 2A Max Charging Speed Quick Charger For LED Flashlight Torch Home Tools RC Kids Toys,US$10.26,4.92,12 reviews,https://www.banggood.com/Astrolux-NC08-8-Slot-Intelligent-Charger-For-Ni-MH-or-Ni-Cd-or-Li-ion-AA-AAA-1_5V-14500-10440-Battery-Type-C-2A-Max-Charging-Speed-Quick-Charger-For-LED-Flashlight-Torch-Home-Tools-RC-Kids-Toys-p-1993511.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
3.7V-4.2V LED Power Indicator TC/CC/CV 3Modes USB Rechargeable 4Slots Lithium Battery Charger 18650/26650/21700 Battery Charger,US$8.45,4.92,60 reviews,https://www.banggood.com/3_7V-4_2V-LED-Power-Indicator-TC-or-CC-or-CV-3Modes-USB-Rechargeable-4Slots-Lithium-Battery-Charger-18650-or-26650-or-21700-Battery-Charger-p-1976176.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
LiitoKala LII-S8 8 Slots LCD Display Battery Charger for Li-ion(IMR/ICR) LiFePO4 Ni-MH/Cd AA AAA C 18650 21700 26650 18350 14500 RCR123 Cells & 9V Batteries,US$37.69,4.61,18 reviews,https://www.banggood.com/LiitoKala-LII-S8-8-Slots-LCD-Display-Battery-Charger-for-Li-ion(IMR-or-ICR)-LiFePO4-Ni-MH-or-Cd-AA-AAA-C-18650-21700-26650-18350-14500-RCR123-Cells-and-9V-Batteries-p-1996515.html?cur_warehouse=CN&ID=3426&rmmds=CategoryLightsPop&trace_id=421d1763852775214
LiitoKala Lii-500 LCD Display Intellegent Battery Charger for 18650 26650 AA AAA Flashlight Cells Can Test The Battery Capacity,US$26.58,4.89,18 reviews,https://www.banggood.com/LiitoKala-Lii-500-LCD-Display-Intellegent-Battery-Charger-for-18650-26650-AA-AAA-Flashlight-Cells-Can-Test-The-Battery-Capacity-p-1996516.html?cur_warehouse=CN&ID=6296615&rmmds=CategoryLightsPop&trace_id=421d1763852775214
XTAR VC2 18650 Battery Charger Test Batteries Capacity Display USB Charger For 10400-26650 Li-Ion Battery 21700 18650 Charger,US$14.13,,0 review,https://www.banggood.com/XTAR-VC2-18650-Battery-Charger-Test-Batteries-Capacity-Display-USB-Charger-For-10400-26650-Li-Ion-Battery-21700-18650-Charger-p-2000110.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
Astrolux® AC04 LCD Display AC/DC Smart Intelligent Universal Li-ion NiMH Flashlight Battery Charger For 18650 26650 21700 AA AAA Battery,US$17.07,4.90,73 reviews,https://www.banggood.com/Astrolux-AC04-LCD-Display-AC-or-DC-Smart-Intelligent-Universal-Li-ion-NiMH-Flashlight-Battery-Charger-For-18650-26650-21700-AA-AAA-Battery-p-1756224.html?cur_warehouse=CN&ID=6295306&rmmds=CategoryLightsPop&trace_id=421d1763852775214
XTAR MC4S USB Type-C Input Li-ion & Ni-MH Battery AAA AA Charger 4-slot Battery Charger for 3.6V 3.7V Flashlight's 18650 26650 1.2V Ni-MH Ni-CD Household Batteries,US$13.27,5.00,1 review,https://www.banggood.com/XTAR-MC4S-USB-Type-C-Input-Li-ion-and-Ni-MH-Battery-AAA-AA-Charger-4-slot-Battery-Charger-for-3_6V-3_7V-Flashlights-18650-26650-1_2V-Ni-MH-Ni-CD-Household-Batteries-p-2011727.html?cur_warehouse=CN&rmmds=CategoryLightsPop&trace_id=421d1763852775214
